r, y, u
13.00, 13.08, 1.95
13.00, 13.04, 1.66
14.00, 13.02, 1.86
14.00, 13.02, 2.02
14.00, 13.02, 2.10
14.00, 13.01, 1.85
14.00, 13.02, 2.42
14.00, 13.03, 2.15
14.00, 13.03, 1.99
14.00, 12.99, 1.29
14.00, 12.97, 1.55
14.00, 12.99, 2.40
14.00, 13.02, 2.46
14.00, 13.04, 2.25
14.00, 13.04, 1.98
14.00, 13.00, 1.17
14.00, 12.96, 1.21
14.00, 13.00, 2.64
14.00, 13.03, 2.43
14.00, 13.05, 2.34
14.00, 13.08, 2.57
14.00, 13.05, 1.38
14.00, 13.02, 1.39
14.00, 13.01, 1.82
14.00, 13.02, 1.99
14.00, 13.06, 2.60
14.00, 13.09, 2.60
14.00, 13.09, 1.95
14.00, 13.06, 1.29
14.00, 13.04, 1.76
14.00, 13.06, 2.31
14.00, 13.10, 2.67
14.00, 13.14, 2.66
14.00, 13.15, 2.23
14.00, 13.14, 1.99
14.00, 13.13, 1.87
14.00, 13.11, 1.69
14.00, 13.12, 2.33
14.00, 13.17, 3.00
14.00, 13.19, 2.49
14.00, 13.24, 3.17
14.00, 13.21, 1.63
14.00, 13.19, 1.91
14.00, 13.24, 3.32
14.00, 13.26, 2.77
14.00, 13.27, 2.48
14.00, 13.26, 2.22
14.00, 13.27, 2.68
14.00, 13.31, 3.10
14.00, 13.31, 2.49
14.00, 13.30, 2.32
14.00, 13.30, 2.37
14.00, 13.30, 2.66
14.00, 13.33, 2.96
14.00, 13.35, 2.99
14.00, 13.33, 2.09
14.00, 13.31, 2.09
14.00, 13.27, 1.74
14.00, 13.29, 2.90
14.00, 13.33, 3.09
14.00, 13.35, 2.78
14.00, 13.36, 2.69
14.00, 13.30, 1.44
14.00, 13.27, 1.78
14.00, 13.24, 1.84
14.00, 13.27, 2.84
14.00, 13.32, 3.28
14.00, 13.33, 2.40
14.00, 13.30, 1.91
14.00, 13.28, 1.83
14.00, 13.26, 2.07
14.00, 13.26, 2.16
14.00, 13.31, 3.17
14.00, 13.35, 3.08
14.00, 13.35, 2.27
14.00, 13.33, 1.99
14.00, 13.31, 2.15
14.00, 13.29, 1.88
14.00, 13.28, 2.04
14.00, 13.28, 2.15
14.00, 13.32, 3.15
14.00, 13.36, 3.00
14.00, 13.40, 3.20
14.00, 13.37, 1.67
14.00, 13.30, 1.13
14.00, 13.29, 2.10
14.00, 13.32, 2.90
14.00, 13.40, 3.87
14.00, 13.44, 3.02
14.00, 13.43, 2.40
14.00, 13.39, 1.59
14.00, 13.36, 2.13
14.00, 13.37, 2.59
14.00, 13.43, 3.47
14.00, 13.48, 3.56
14.00, 13.52, 3.35
14.00, 13.51, 2.47
14.00, 13.47, 2.08
14.00, 13.45, 2.27
14.00, 13.45, 2.63
14.00, 13.48, 3.25
14.00, 13.54, 3.80
14.00, 13.57, 3.41
14.00, 13.58, 3.10
14.00, 13.55, 2.23
14.00, 13.54, 2.72
14.00, 13.53, 2.60
14.00, 13.53, 2.93
14.00, 13.55, 3.19
14.00, 13.57, 3.10
14.00, 13.54, 2.24
14.00, 13.52, 2.46
14.00, 13.54, 3.20
14.00, 13.55, 2.96
14.00, 13.53, 2.42
14.00, 13.52, 2.62
14.00, 13.51, 2.50
14.00, 13.50, 2.46
14.00, 13.49, 2.36
14.00, 13.47, 2.31
14.00, 13.49, 3.00
14.00, 13.51, 2.83
14.00, 13.52, 2.78
14.00, 13.50, 2.26
14.00, 13.50, 2.58
14.00, 13.49, 2.39
14.00, 13.50, 2.75
14.00, 13.50, 2.66
14.00, 13.49, 2.37
14.00, 13.49, 2.45
14.00, 13.50, 2.78
14.00, 13.51, 2.69
14.00, 13.51, 2.67
14.00, 13.52, 2.81
14.00, 13.49, 1.91
14.00, 13.48, 2.31
14.00, 13.49, 2.79
14.00, 13.53, 3.18
14.00, 13.55, 2.92
14.00, 13.56, 2.91
14.00, 13.58, 3.02
14.00, 13.55, 2.03
14.00, 13.55, 2.80
14.00, 13.55, 2.68
14.00, 13.56, 2.88
14.00, 13.59, 3.25
14.00, 13.59, 2.62
14.00, 13.59, 2.83
14.00, 13.59, 2.74
14.00, 13.61, 3.16
14.00, 13.65, 3.63
14.00, 13.67, 3.11
14.00, 13.70, 3.64
14.00, 13.71, 3.15
14.00, 13.71, 3.03
14.00, 13.68, 2.63
14.00, 13.66, 2.49
14.00, 13.69, 3.75
14.00, 13.72, 3.44
14.00, 13.74, 3.56
14.00, 13.76, 3.63
14.00, 13.72, 2.21
14.00, 13.67, 2.20
14.00, 13.65, 2.60
14.00, 13.66, 3.21
14.00, 13.69, 3.57
14.00, 13.71, 3.15
14.00, 13.69, 2.79
14.00, 13.69, 2.98
14.00, 13.66, 2.35
14.00, 13.64, 2.51
14.00, 13.66, 3.34
14.00, 13.64, 2.40
14.00, 13.65, 2.94
14.00, 13.62, 2.33
14.00, 13.63, 2.87
14.00, 13.61, 2.38
14.00, 13.61, 2.80
14.00, 13.63, 3.10
14.00, 13.63, 2.64
14.00, 13.63, 2.81
14.00, 13.64, 2.91
14.00, 13.62, 2.27
14.00, 13.61, 2.70
14.00, 13.60, 2.32
14.00, 13.61, 3.03
14.00, 13.66, 3.50
14.00, 13.69, 3.38
14.00, 13.68, 2.58
14.00, 13.65, 2.37
14.00, 13.62, 2.19
14.00, 13.60, 2.34
14.00, 13.63, 3.31
14.00, 13.66, 3.26
14.00, 13.68, 3.06
14.00, 13.68, 2.80
14.00, 13.68, 2.90
14.00, 13.68, 2.83
14.00, 13.68, 2.79
14.00, 13.69, 3.01
14.00, 13.72, 3.46
14.00, 13.75, 3.49
14.00, 13.78, 3.53
14.00, 13.77, 2.99
14.00, 13.78, 3.17
14.00, 13.79, 3.39
14.00, 13.82, 3.73
14.00, 13.85, 3.83
14.00, 13.85, 3.26
14.00, 13.84, 3.18
14.00, 13.81, 2.66
14.00, 13.79, 2.90
14.00, 13.83, 3.92
14.00, 13.84, 3.48
14.00, 13.85, 3.49
14.00, 13.85, 3.37
14.00, 13.83, 2.89
14.00, 13.81, 2.89
14.00, 13.80, 3.09
14.00, 13.80, 3.13
14.00, 13.78, 2.66
14.00, 13.77, 2.93
14.00, 13.77, 3.13
14.00, 13.77, 2.98
14.00, 13.75, 2.76
14.00, 13.75, 2.92
14.00, 13.73, 2.58
14.00, 13.73, 2.91
14.00, 13.73, 2.96
14.00, 13.72, 2.78
14.00, 13.75, 3.37
14.00, 13.72, 2.37
14.00, 13.72, 2.89
14.00, 13.70, 2.51
14.00, 13.74, 3.60
14.00, 13.73, 2.57
14.00, 13.72, 2.69
14.00, 13.72, 2.86
14.00, 13.71, 2.77
14.00, 13.73, 3.12
14.00, 13.75, 3.22
14.00, 13.74, 2.75
14.00, 13.74, 2.86
14.00, 13.73, 2.77
14.00, 13.72, 2.65
14.00, 13.74, 3.32
14.00, 13.73, 2.48
14.00, 13.75, 3.41
14.00, 13.78, 3.35
14.00, 13.79, 3.15
14.00, 13.81, 3.44
14.00, 13.81, 3.08
14.00, 13.81, 3.03
14.00, 13.82, 3.31
14.00, 13.82, 3.08
14.00, 13.83, 3.34
14.00, 13.85, 3.61
14.00, 13.87, 3.49
14.00, 13.86, 3.17
14.00, 13.89, 3.70
14.00, 13.87, 2.98
14.00, 13.89, 3.65
14.00, 13.88, 3.16
14.00, 13.91, 3.87
14.00, 13.94, 4.01
14.00, 13.94, 3.40
14.00, 13.94, 3.40
14.00, 13.94, 3.54
14.00, 13.92, 3.04
14.00, 13.88, 2.70
14.00, 13.87, 3.07
14.00, 13.85, 2.89
14.00, 13.84, 2.96
14.00, 13.85, 3.40
14.00, 13.89, 4.14
14.00, 13.91, 3.57
14.00, 13.87, 2.51
14.00, 13.78, 1.41
14.00, 13.76, 2.90
14.00, 13.77, 3.04
14.00, 13.82, 4.03
14.00, 13.86, 3.78
14.00, 13.84, 2.72
14.00, 13.82, 2.71
14.00, 13.78, 2.34
14.00, 13.75, 2.42
14.00, 13.75, 2.82
14.00, 13.77, 3.30
14.00, 13.82, 3.97
14.00, 13.83, 2.97
14.00, 13.80, 2.63
14.00, 13.76, 2.21
14.00, 13.76, 2.93
14.00, 13.78, 3.26
14.00, 13.81, 3.43
14.00, 13.80, 2.81
14.00, 13.80, 2.95
14.00, 13.80, 3.08
14.00, 13.83, 3.42
14.00, 13.83, 3.16
14.00, 13.82, 2.72
14.00, 13.80, 2.73
14.00, 13.81, 3.12
14.00, 13.81, 3.01
14.00, 13.82, 3.20
14.00, 13.84, 3.38
14.00, 13.88, 3.97
14.00, 13.90, 3.48
14.00, 13.93, 3.83
14.00, 13.94, 3.61
14.00, 13.92, 2.82
14.00, 13.92, 3.35
14.00, 13.92, 3.48
14.00, 13.94, 3.71
14.00, 13.95, 3.45
14.00, 13.96, 3.62
14.00, 13.96, 3.42
14.00, 13.98, 3.93
14.00, 14.00, 3.88
14.00, 13.99, 3.42
14.00, 13.97, 3.05
14.00, 13.94, 2.85
14.00, 13.93, 3.42
14.00, 13.92, 2.99
14.00, 13.93, 3.64
14.00, 13.95, 3.80
14.00, 13.93, 2.98
14.00, 13.90, 2.77
14.00, 13.89, 3.02
14.00, 13.86, 2.75
14.00, 13.85, 2.81
14.00, 13.85, 3.29
14.00, 13.86, 3.24
14.00, 13.87, 3.27
14.00, 13.84, 2.57
14.00, 13.84, 3.14
14.00, 13.85, 3.22
14.00, 13.86, 3.18
14.00, 13.86, 3.25
14.00, 13.85, 2.77
14.00, 13.81, 2.28
14.00, 13.79, 2.72
14.00, 13.80, 3.15
14.00, 13.82, 3.23
14.00, 13.83, 3.04
14.00, 13.84, 3.31
14.00, 13.84, 3.04
14.00, 13.85, 3.15
14.00, 13.86, 3.27
14.00, 13.85, 2.89
14.00, 13.85, 3.08
14.00, 13.84, 2.84
14.00, 13.84, 3.05
14.00, 13.85, 3.24
14.00, 13.83, 2.63
14.00, 13.84, 3.11
14.00, 13.87, 3.82
14.00, 13.92, 3.95
14.00, 13.93, 3.42
14.00, 13.93, 3.17
14.00, 13.94, 3.63
14.00, 13.95, 3.39
14.00, 13.96, 3.72
14.00, 13.98, 3.62
14.00, 13.97, 3.19
14.00, 13.97, 3.55
14.00, 13.98, 3.57
14.00, 13.97, 3.21
14.00, 13.98, 3.72
14.00, 13.99, 3.63
14.00, 14.03, 4.32
14.00, 14.06, 4.03
14.00, 14.05, 3.53
14.00, 14.02, 2.96
14.00, 13.98, 2.87
14.00, 13.98, 3.61
14.00, 13.96, 3.06
14.00, 13.93, 2.80
14.00, 13.94, 3.55
14.00, 13.96, 3.62
14.00, 13.95, 3.23
14.00, 13.93, 3.00
14.00, 13.92, 3.02
14.00, 13.93, 3.46
14.00, 13.89, 2.43
14.00, 13.87, 2.83
14.00, 13.86, 2.97
14.00, 13.87, 3.36
14.00, 13.90, 3.56
14.00, 13.91, 3.38
14.00, 13.89, 2.74
14.00, 13.86, 2.71
14.00, 13.85, 2.80
14.00, 13.86, 3.22
14.00, 13.85, 2.79
14.00, 13.85, 3.04
14.00, 13.87, 3.55
14.00, 13.88, 3.12
14.00, 13.86, 2.65
14.00, 13.86, 3.20
14.00, 13.86, 2.91
14.00, 13.86, 3.15
14.00, 13.89, 3.69
14.00, 13.87, 2.61
14.00, 13.87, 3.08
14.00, 13.88, 3.23
14.00, 13.86, 2.62
14.00, 13.86, 3.19
14.00, 13.89, 3.51
14.00, 13.93, 4.08
14.00, 13.95, 3.40
14.00, 13.94, 3.11
14.00, 13.96, 3.74
14.00, 13.95, 3.17
14.00, 13.92, 2.58
14.00, 13.94, 3.86
14.00, 13.98, 3.96
14.00, 14.03, 4.43
14.00, 14.04, 3.53
14.00, 14.03, 3.48
14.00, 14.01, 3.11
14.00, 14.05, 4.36
14.00, 14.03, 3.08
14.00, 14.03, 3.78
14.00, 14.03, 3.55
14.00, 14.04, 3.68
14.00, 14.03, 3.37
14.00, 14.01, 3.28
14.00, 13.98, 2.86
14.00, 13.97, 3.34
14.00, 14.00, 3.99
14.00, 14.02, 3.72
14.00, 13.98, 2.79
14.00, 13.96, 2.98
14.00, 13.92, 2.53
14.00, 13.91, 3.21
14.00, 13.93, 3.58
14.00, 13.92, 3.03
14.00, 13.95, 3.79
14.00, 13.96, 3.50
14.00, 13.93, 2.66
14.00, 13.89, 2.41
14.00, 13.87, 2.89
14.00, 13.89, 3.47
14.00, 13.90, 3.22
14.00, 13.87, 2.56
14.00, 13.86, 2.85
14.00, 13.84, 2.59
14.00, 13.85, 3.22
14.00, 13.87, 3.49
14.00, 13.91, 3.75
14.00, 13.93, 3.45
14.00, 13.93, 3.13
14.00, 13.89, 2.51
14.00, 13.87, 2.81
14.00, 13.86, 2.76
14.00, 13.85, 2.76
14.00, 13.88, 3.65
14.00, 13.89, 3.12
14.00, 13.96, 4.59
14.00, 13.96, 3.10
14.00, 13.94, 2.99
14.00, 13.91, 2.53
14.00, 13.90, 3.07
14.00, 13.93, 3.72
14.00, 13.96, 3.87
14.00, 14.00, 4.13
14.00, 14.03, 3.92
14.00, 14.04, 3.57
14.00, 14.02, 3.12
14.00, 13.99, 3.07
14.00, 13.99, 3.47
14.00, 14.03, 4.10
14.00, 14.03, 3.58
14.00, 14.05, 3.80
14.00, 14.07, 3.97
14.00, 14.08, 3.81
14.00, 14.06, 3.24
14.00, 14.03, 3.20
14.00, 14.01, 3.13
14.00, 14.02, 3.64
14.00, 14.01, 3.26
14.00, 14.02, 3.75
14.00, 14.01, 3.30
14.00, 14.00, 3.34
14.00, 14.01, 3.69
14.00, 13.97, 2.49
14.00, 13.93, 2.61
14.00, 13.91, 2.88
14.00, 13.91, 3.30
14.00, 13.93, 3.58
14.00, 13.98, 4.14
14.00, 13.98, 3.19
14.00, 13.94, 2.68
14.00, 13.92, 2.91
14.00, 13.89, 2.52
14.00, 13.85, 2.29
14.00, 13.84, 2.95
14.00, 13.89, 3.82
14.00, 13.93, 3.87
14.00, 13.94, 3.35
14.00, 13.95, 3.32
14.00, 13.91, 2.53
14.00, 13.89, 2.69
14.00, 13.88, 2.96
14.00, 13.88, 3.05
14.00, 13.90, 3.42
14.00, 13.89, 2.76
14.00, 13.91, 3.59
14.00, 13.89, 2.61
14.00, 13.88, 2.96
14.00, 13.92, 3.86
14.00, 13.95, 3.69
14.00, 13.96, 3.44
14.00, 13.99, 3.80
14.00, 13.97, 2.87
14.00, 13.96, 3.15
14.00, 13.95, 3.24
14.00, 13.94, 3.00
14.00, 13.98, 4.07
14.00, 14.03, 4.25
14.00, 14.05, 3.79
14.00, 14.06, 3.78
14.00, 14.06, 3.51
14.00, 14.03, 3.07
14.00, 14.04, 3.74
14.00, 14.03, 3.40
14.00, 14.05, 3.96
14.00, 14.07, 3.79
14.00, 14.07, 3.70
14.00, 14.07, 3.58
14.00, 14.05, 3.22
14.00, 14.02, 3.05
14.00, 14.02, 3.45
14.00, 14.01, 3.42
14.00, 14.01, 3.36
14.00, 14.01, 3.51
14.00, 14.04, 3.97
14.00, 14.00, 2.72
14.00, 13.97, 2.89
14.00, 13.96, 3.19
14.00, 13.97, 3.58
14.00, 13.99, 3.56
14.00, 13.96, 2.86
14.00, 13.95, 2.99
14.00, 13.94, 3.07
14.00, 13.92, 2.91
14.00, 13.91, 2.92
14.00, 13.91, 3.10
14.00, 13.92, 3.39
14.00, 13.93, 3.44
14.00, 13.91, 2.72
14.00, 13.90, 2.97
14.00, 13.89, 2.85
14.00, 13.90, 3.26
14.00, 13.91, 3.27
14.00, 13.93, 3.63
14.00, 13.94, 3.34
14.00, 13.94, 3.15
14.00, 13.92, 2.68
14.00, 13.89, 2.66
14.00, 13.87, 2.67
14.00, 13.91, 3.86
14.00, 13.94, 3.58
14.00, 13.96, 3.56
14.00, 13.95, 3.10
14.00, 13.94, 3.04
14.00, 13.95, 3.34
14.00, 13.95, 3.20
14.00, 13.94, 3.00
14.00, 13.98, 4.14
14.00, 14.00, 3.73
14.00, 14.02, 3.61
14.00, 14.02, 3.52
14.00, 14.03, 3.55
14.00, 14.03, 3.57
14.00, 14.04, 3.74
14.00, 14.05, 3.71
14.00, 14.05, 3.38
14.00, 14.05, 3.56
14.00, 14.04, 3.39
14.00, 14.05, 3.75
14.00, 14.07, 3.89
14.00, 14.09, 4.03
14.00, 14.07, 3.25
14.00, 14.06, 3.36
14.00, 14.03, 3.09
14.00, 14.03, 3.57
14.00, 14.02, 3.17
14.00, 14.02, 3.55
14.00, 14.02, 3.39
14.00, 14.03, 3.78
14.00, 14.00, 2.87
14.00, 13.97, 2.69
14.00, 13.96, 3.29
14.00, 13.96, 3.34
14.00, 13.96, 3.22
14.00, 13.93, 2.69
14.00, 13.92, 3.00
14.00, 13.93, 3.39
14.00, 13.93, 3.20
14.00, 13.93, 3.02
14.00, 13.92, 2.97
14.00, 13.94, 3.70
14.00, 13.95, 3.34
14.00, 13.92, 2.51
14.00, 13.91, 2.96
14.00, 13.91, 3.28
14.00, 13.91, 2.93
14.00, 13.91, 3.11
14.00, 13.92, 3.30
14.00, 13.92, 3.09
14.00, 13.91, 3.07
14.00, 13.92, 3.33
14.00, 13.92, 3.05
14.00, 13.91, 2.92
14.00, 13.92, 3.34
14.00, 13.96, 3.91
14.00, 13.97, 3.30
14.00, 13.96, 3.15
14.00, 13.95, 3.05
14.00, 13.95, 3.31
14.00, 13.98, 3.87
14.00, 14.01, 3.88
14.00, 14.01, 3.24
14.00, 14.01, 3.38
14.00, 14.01, 3.40
14.00, 14.03, 3.93
14.00, 14.06, 3.93
14.00, 14.07, 3.70
14.00, 14.07, 3.73
14.00, 14.06, 3.28
14.00, 14.06, 3.61
14.00, 14.05, 3.41
14.00, 14.06, 3.73
14.00, 14.08, 3.97
14.00, 14.10, 4.15
14.00, 14.12, 4.01
14.00, 14.09, 2.96
14.00, 14.03, 2.51
14.00, 14.01, 3.37
14.00, 14.00, 3.08
14.00, 14.00, 3.48
14.00, 14.02, 3.80
14.00, 14.06, 4.29
14.00, 14.03, 2.84
14.00, 13.99, 2.79
14.00, 13.97, 3.05
14.00, 13.96, 2.98
14.00, 13.95, 3.24
14.00, 13.93, 2.65
14.00, 13.91, 2.90
14.00, 13.94, 3.74
14.00, 13.94, 3.21
14.00, 13.94, 3.14
14.00, 13.95, 3.42
14.00, 13.92, 2.60
14.00, 13.93, 3.28
14.00, 13.92, 3.08
14.00, 13.90, 2.71
14.00, 13.90, 3.02
14.00, 13.90, 3.01
14.00, 13.93, 3.87
14.00, 13.93, 3.05
14.00, 13.94, 3.34
14.00, 13.91, 2.51
14.00, 13.88, 2.47
14.00, 13.90, 3.51
14.00, 13.94, 3.90
14.00, 13.99, 4.09
14.00, 14.00, 3.53
14.00, 13.98, 2.87
14.00, 13.96, 2.89
14.00, 13.95, 3.03
14.00, 13.95, 3.39
14.00, 13.96, 3.36
14.00, 13.97, 3.44
14.00, 14.01, 4.05
14.00, 14.05, 4.09
14.00, 14.07, 4.00
14.00, 14.08, 3.64
14.00, 14.07, 3.51
14.00, 14.07, 3.46
14.00, 14.04, 3.08
14.00, 14.05, 3.73
14.00, 14.06, 3.71
14.00, 14.06, 3.53
14.00, 14.11, 4.61
14.00, 14.08, 3.05
14.00, 14.06, 3.25
14.00, 14.07, 3.73
14.00, 14.05, 3.31
14.00, 14.07, 3.85
14.00, 14.05, 3.24
14.00, 14.04, 3.28
14.00, 14.00, 2.74
14.00, 13.99, 3.38
14.00, 14.01, 3.74
14.00, 13.99, 2.94
14.00, 13.99, 3.36
14.00, 13.99, 3.45
14.00, 13.98, 3.08
14.00, 13.95, 2.65
14.00, 13.92, 2.71
14.00, 13.89, 2.60
14.00, 13.92, 3.72
14.00, 13.96, 3.79
14.00, 13.97, 3.52
14.00, 13.95, 2.82
14.00, 13.94, 3.02
14.00, 13.93, 3.00
14.00, 13.91, 2.79
14.00, 13.90, 2.87
14.00, 13.89, 2.92
14.00, 13.91, 3.37
14.00, 13.95, 3.85
14.00, 13.94, 2.93
14.00, 13.91, 2.55
14.00, 13.93, 3.54
14.00, 13.93, 3.23
14.00, 13.93, 3.03
14.00, 13.94, 3.48
14.00, 13.97, 3.79
14.00, 13.97, 3.15
14.00, 13.95, 2.74
14.00, 13.92, 2.72
14.00, 13.95, 3.78
14.00, 13.99, 4.08
14.00, 14.02, 3.70
14.00, 14.04, 3.89
14.00, 14.03, 3.11
14.00, 14.02, 3.34
14.00, 14.00, 3.12
14.00, 14.01, 3.52
14.00, 14.04, 4.06
14.00, 14.07, 4.09
14.00, 14.09, 3.93
14.00, 14.10, 3.82
14.00, 14.10, 3.51
14.00, 14.08, 3.28
14.00, 14.03, 2.77
14.00, 14.02, 3.33
14.00, 14.06, 4.36
14.00, 14.10, 4.28
14.00, 14.11, 3.81
14.00, 14.09, 3.14
14.00, 14.06, 3.21
14.00, 14.03, 2.99
14.00, 14.01, 3.02
14.00, 14.00, 3.30
14.00, 14.01, 3.60
14.00, 13.99, 2.89
14.00, 14.00, 3.62
14.00, 14.00, 3.38
14.00, 13.97, 2.72
14.00, 13.95, 2.99
14.00, 13.93, 2.83
14.00, 13.92, 3.04
14.00, 13.93, 3.25
14.00, 13.94, 3.34
14.00, 13.95, 3.31
14.00, 13.94, 2.96
14.00, 13.92, 2.87
14.00, 13.94, 3.48
14.00, 13.94, 3.22
14.00, 13.93, 3.00
14.00, 13.95, 3.50
14.00, 13.93, 2.77
14.00, 13.91, 2.65
14.00, 13.91, 3.13
14.00, 13.93, 3.49
14.00, 13.94, 3.45
14.00, 13.96, 3.46
14.00, 13.94, 2.81
14.00, 13.93, 2.90
14.00, 13.94, 3.43
14.00, 13.93, 3.01
14.00, 13.92, 2.95
14.00, 13.96, 4.01
14.00, 14.01, 4.08
14.00, 14.03, 3.74
14.00, 14.04, 3.61
14.00, 14.00, 2.67
14.00, 13.98, 3.00
14.00, 14.02, 4.26
14.00, 14.06, 4.10
14.00, 14.07, 3.61
14.00, 14.08, 3.72
14.00, 14.07, 3.37
14.00, 14.07, 3.76
14.00, 14.06, 3.36
14.00, 14.05, 3.23
14.00, 14.08, 4.24
14.00, 14.12, 4.35
14.00, 14.12, 3.69
14.00, 14.09, 3.02
14.00, 14.05, 3.06
14.00, 14.02, 2.99
14.00, 14.01, 3.31
14.00, 14.03, 3.75
14.00, 14.06, 4.15
14.00, 14.06, 3.42
14.00, 14.05, 3.37
14.00, 14.01, 2.61
14.00, 13.96, 2.55
14.00, 13.95, 3.15
14.00, 13.95, 3.23
14.00, 13.97, 3.64
14.00, 14.00, 3.75
14.00, 13.99, 3.13
14.00, 13.98, 3.15
14.00, 13.94, 2.46
14.00, 13.91, 2.69
14.00, 13.94, 3.75
14.00, 13.95, 3.40
14.00, 13.95, 3.02
14.00, 13.93, 2.95
14.00, 13.92, 2.96
14.00, 13.89, 2.48
14.00, 13.92, 3.66
14.00, 13.94, 3.56
14.00, 13.95, 3.28
14.00, 13.94, 2.97
14.00, 13.95, 3.31
14.00, 13.95, 3.17
14.00, 13.95, 3.29
14.00, 13.95, 3.07
14.00, 13.95, 3.26
14.00, 13.95, 3.29
14.00, 13.96, 3.25
14.00, 13.92, 2.50
14.00, 13.94, 3.59
14.00, 13.97, 3.70
14.00, 14.01, 4.04
14.00, 14.04, 3.96
14.00, 14.07, 4.09
14.00, 14.07, 3.45
14.00, 14.04, 3.02
14.00, 14.03, 3.36
14.00, 14.04, 3.69
14.00, 14.06, 3.83
14.00, 14.08, 3.87
14.00, 14.08, 3.51
14.00, 14.08, 3.66
14.00, 14.09, 3.91
14.00, 14.10, 3.72
14.00, 14.09, 3.45
14.00, 14.04, 2.73
14.00, 14.02, 3.15
14.00, 14.06, 4.38
14.00, 14.08, 3.86
14.00, 14.09, 3.69
14.00, 14.07, 3.27
14.00, 14.02, 2.58
14.00, 14.01, 3.36
14.00, 14.01, 3.42
14.00, 14.02, 3.56
14.00, 14.00, 2.93
14.00, 13.99, 3.27
14.00, 13.97, 2.92
14.00, 13.97, 3.43
14.00, 13.94, 2.56
14.00, 13.93, 3.00
14.00, 13.94, 3.49
14.00, 13.96, 3.46
14.00, 13.95, 3.08
14.00, 13.97, 3.51
14.00, 13.95, 2.84
14.00, 13.94, 3.14
14.00, 13.94, 3.03
14.00, 13.92, 2.80
14.00, 13.89, 2.43
14.00, 13.91, 3.53
14.00, 13.94, 3.80
14.00, 13.98, 3.88
14.00, 13.97, 2.98
14.00, 13.96, 2.98
14.00, 13.90, 2.06
14.00, 13.91, 3.37
14.00, 13.93, 3.46
14.00, 13.97, 3.93
14.00, 14.00, 3.89
14.00, 13.99, 3.06
14.00, 13.98, 3.10
14.00, 13.94, 2.35
14.00, 13.96, 3.71
14.00, 13.98, 3.73
14.00, 14.04, 4.35
14.00, 14.07, 4.01
14.00, 14.07, 3.55
14.00, 14.07, 3.53
14.00, 14.06, 3.32
14.00, 14.06, 3.67
14.00, 14.07, 3.63
14.00, 14.06, 3.50
14.00, 14.07, 3.67
14.00, 14.08, 3.87
14.00, 14.09, 3.69
14.00, 14.07, 3.21
14.00, 14.06, 3.43
14.00, 14.06, 3.68
14.00, 14.07, 3.66
14.00, 14.08, 3.78
14.00, 14.06, 3.22
14.00, 14.05, 3.35
14.00, 14.04, 3.28
14.00, 14.03, 3.36
14.00, 14.03, 3.53
14.00, 14.02, 3.14
14.00, 14.00, 3.20
14.00, 14.01, 3.46
14.00, 14.00, 3.16
14.00, 13.98, 3.01
14.00, 13.95, 2.81
14.00, 13.95, 3.18
14.00, 13.95, 3.15
14.00, 13.94, 3.09
14.00, 13.94, 3.14
14.00, 13.95, 3.34
14.00, 13.95, 3.33
14.00, 13.93, 2.70
14.00, 13.93, 3.26
14.00, 13.94, 3.25
14.00, 13.93, 2.98
14.00, 13.93, 3.05
14.00, 13.92, 2.97
14.00, 13.90, 2.73
14.00, 13.93, 3.63
14.00, 13.95, 3.53
14.00, 13.94, 3.02
14.00, 13.96, 3.46
14.00, 13.96, 3.34
14.00, 13.95, 2.95
14.00, 13.94, 2.91
14.00, 13.94, 3.35
14.00, 13.95, 3.36
14.00, 13.95, 3.18
14.00, 13.97, 3.47
14.00, 13.99, 3.64
14.00, 14.01, 3.84
14.00, 14.03, 3.58
14.00, 14.03, 3.51
14.00, 14.06, 4.13
14.00, 14.07, 3.56
14.00, 14.07, 3.56
14.00, 14.07, 3.57
14.00, 14.07, 3.68
14.00, 14.07, 3.57
14.00, 14.09, 3.85
14.00, 14.09, 3.60
14.00, 14.10, 3.84
14.00, 14.08, 3.37
14.00, 14.05, 3.03
14.00, 14.07, 3.93
14.00, 14.05, 3.21
14.00, 14.06, 3.79
14.00, 14.06, 3.53
14.00, 14.03, 2.94
14.00, 14.04, 3.66
14.00, 14.02, 3.09
14.00, 14.00, 3.11
14.00, 14.01, 3.48
14.00, 14.00, 3.27
14.00, 14.02, 3.81
14.00, 14.00, 2.84
14.00, 13.98, 3.06
14.00, 13.95, 2.74
14.00, 13.91, 2.47
14.00, 13.92, 3.30
14.00, 13.94, 3.62
14.00, 13.97, 3.65
14.00, 13.99, 3.57
14.00, 13.96, 2.79
14.00, 13.94, 2.72
14.00, 13.91, 2.63
14.00, 13.91, 3.09
14.00, 13.95, 4.09
14.00, 13.97, 3.34
14.00, 13.96, 3.12
14.00, 13.93, 2.65
14.00, 13.90, 2.45
14.00, 13.92, 3.56
14.00, 13.93, 3.18
14.00, 13.95, 3.64
14.00, 13.97, 3.45
14.00, 13.95, 2.83
14.00, 13.94, 3.02
14.00, 13.95, 3.50
14.00, 13.96, 3.32
14.00, 14.01, 4.28
14.00, 14.02, 3.40
14.00, 14.01, 3.13
14.00, 13.97, 2.71
14.00, 13.98, 3.57
14.00, 14.01, 3.74
14.00, 14.05, 4.31
14.00, 14.07, 3.76
14.00, 14.10, 4.27
14.00, 14.09, 3.33
