r     y     u
0.800 0.801 1.617
0.800 0.801 1.617
0.800 0.801 1.617
0.800 0.801 1.617
1.200 0.798 1.691
1.200 0.798 1.656
1.200 0.798 1.676
1.200 0.798 1.695
1.200 0.798 1.714
1.200 0.798 1.733
1.200 0.801 1.697
1.200 0.802 1.742
1.200 0.802 1.787
1.200 0.803 1.779
1.200 0.806 1.742
1.200 0.810 1.758
1.200 0.815 1.746
1.200 0.819 1.761
1.200 0.824 1.776
1.200 0.828 1.790
1.200 0.835 1.749
1.200 0.843 1.734
1.200 0.851 1.745
1.200 0.858 1.783
1.200 0.867 1.739
1.200 0.879 1.693
1.200 0.889 1.727
1.200 0.900 1.734
1.200 0.911 1.713
1.200 0.923 1.718
1.200 0.934 1.722
1.200 0.946 1.726
1.200 0.957 1.730
1.200 0.968 1.760
1.200 0.978 1.764
1.200 0.989 1.739
1.200 0.999 1.795
1.200 1.009 1.770
1.200 1.019 1.772
1.200 1.029 1.800
1.200 1.038 1.801
1.200 1.047 1.802
1.200 1.055 1.830
1.200 1.064 1.803
1.200 1.072 1.830
1.200 1.081 1.803
1.200 1.088 1.856
1.200 1.096 1.829
1.200 1.102 1.883
1.200 1.110 1.828
1.200 1.116 1.881
1.200 1.124 1.826
1.200 1.132 1.824
1.200 1.138 1.876
1.200 1.146 1.819
1.200 1.152 1.871
1.200 1.160 1.814
1.200 1.165 1.865
1.200 1.171 1.862
1.200 1.178 1.832
1.200 1.184 1.855
1.200 1.192 1.796
1.200 1.197 1.873
1.200 1.202 1.842
1.200 1.207 1.866
1.200 1.213 1.834
1.200 1.217 1.857
1.200 1.222 1.853
1.200 1.225 1.876
1.00 1.230 1.844
1.200 1.234 1.839
1.200 1.238 1.862
1.200 1.240 1.885
1.200 1.244 1.854
1.200 1.245 1.904
1.200 1.248 1.846
1.200 1.249 1.896
1.200 1.252 1.865
1.200 1.253 1.889
1.200 1.254 1.885
1.200 1.256 1.854
1.200 1.256 1.905
1.200 1.257 1.875
1.200 1.257 1.899
1.200 1.259 1.869
1.200 1.259 1.892
1.200 1.259 1.890
1.200 1.259 1.887
1.200 1.259 1.884
1.200 1.259 1.881
1.200 1.259 1.878
1.200 1.259 1.876
1.200 1.257 1.900
1.200 1.257 1.871
1.200 1.257 1.868
1.200 1.256 1.893
1.200 1.256 1.864
1.200 1.254 1.916
1.200 1.254 1.860
1.200 1.253 1.885
1.200 1.252 1.884
1.200 1.252 1.854
1.200 1.249 1.907
1.200 1.248 1.879
1.200 1.247 1.877
1.200 1.245 1.904
1.200 1.245 1.848
1.200 1.243 1.901
1.200 1.240 1.901
1.200 1.239 1.873
1.200 1.239 1.845
1.200 1.236 1.925
1.200 1.236 1.844
1.200 1.234 1.869
1.200 1.231 1.924
1.200 1.231 1.842
1.200 1.230 1.868
1.200 1.229 1.868
1.200 1.225 1.922
1.200 1.225 1.841
1.200 1.224 1.867
1.200 1.222 1.895
1.200 1.221 1.868
1.200 1.220 1.868
1.200 1.216 1.923
1.200 1.215 1.869
1.200 1.213 1.897
1.200 1.211 1.871
1.200 1.210 1.871
1.200 1.208 1.899
1.200 1.207 1.873
1.200 1.207 1.846
1.200 1.206 1.873
1.200 1.203 1.901
1.200 1.202 1.875
1.200 1.201 1.876
1.200 1.201 1.849
1.200 1.199 1.904
1.200 1.198 1.878
1.200 1.198 1.852
1.200 1.197 1.880
1.200 1.197 1.853
1.200 1.194 1.908
1.200 1.194 1.855
1.200 1.193 1.883
1.200 1.193 1.857
1.200 1.192 1.885
1.200 1.192 1.858
1.200 1.192 1.859
1.200 1.192 1.859
1.200 1.190 1.915
1.200 1.190 1.862
1.200 1.188 1.890
1.200 1.188 1.864
1.200 1.188 1.864
1.200 1.188 1.865
1.200 1.188 1.865
1.200 1.188 1.866
1.200 1.188 1.866
1.200 1.188 1.867
1.200 1.188 1.867
1.200 1.188 1.868
1.200 1.187 1.896
1.200 1.188 1.843
1.200 1.188 1.870
1.200 1.188 1.870
1.200 1.188 1.871
1.200 1.188 1.871
1.200 1.188 1.872
1.200 1.188 1.872
1.200 1.188 1.873
1.200 1.188 1.874
1.200 1.188 1.874
1.200 1.190 1.847
1.200 1.190 1.874
1.200 1.190 1.875
1.200 1.190 1.875
1.200 1.192 1.821
1.200 1.192 1.874
1.200 1.192 1.875
1.200 1.192 1.875
1.200 1.192 1.876
1.200 1.192 1.876
1.200 1.192 1.876
1.200 1.192 1.877
1.200 1.192 1.877
1.200 1.193 1.850
1.200 1.193 1.877
1.200 1.193 1.877
1.200 1.193 1.878
1.200 1.193 1.878
1.200 1.193 1.878
1.200 1.194 1.851
1.200 1.194 1.878
1.200 1.194 1.878
1.200 1.194 1.879
1.200 1.194 1.879
1.200 1.194 1.879
1.200 1.194 1.879
1.200 1.194 1.880
1.200 1.197 1.825
1.200 1.197 1.878
1.200 1.197 1.879
1.200 1.197 1.879
1.200 1.197 1.879
1.200 1.197 1.879
1.200 1.197 1.879
1.200 1.197 1.879
1.200 1.197 1.880
1.200 1.197 1.880
1.200 1.197 1.880
1.200 1.197 1.880
1.200 1.197 1.880
1.200 1.194 1.935
1.200 1.194 1.882
1.200 1.194 1.883
1.200 1.194 1.883
1.200 1.194 1.883
1.200 1.194 1.883
1.200 1.197 1.829
1.200 1.197 1.882
1.200 1.197 1.882
1.200 1.197 1.883
1.200 1.197 1.883
1.200 1.198 1.855
1.200 1.198 1.882
1.200 1.198 1.882
1.200 1.199 1.855
1.200 1.199 1.882
1.200 1.199 1.882
1.200 1.199 1.882
1.200 1.199 1.882
1.200 1.201 1.827
1.200 1.199 1.935
1.200 1.201 1.827
1.00 1.201 1.880
1.200 1.201 1.880
1.200 1.201 1.880
1.200 1.201 1.880
1.00 1.201 1.880
1.200 1.199 1.935
1.200 1.199 1.881
1.200 1.199 1.882
1.200 1.199 1.882
1.200 1.199 1.882
1.200 1.199 1.882
1.200 1.199 1.882
1.200 1.198 1.909
1.200 1.198 1.883
1.200 1.198 1.883
1.200 1.198 1.883
1.200 1.198 1.883
1.200 1.198 1.883
1.200 1.198 1.883
1.200 1.198 1.883
1.200 1.198 1.884
1.200 1.198 1.884
1.200 1.198 1.884
1.200 1.198 1.884
1.200 1.198 1.884
1.200 1.198 1.884
1.200 1.199 1.857
1.200 1.199 1.883
1.200 1.201 1.828
1.200 1.201 1.882
1.200 1.202 1.854
1.200 1.202 1.881
1.200 1.203 1.853
1.200 1.203 1.880
1.200 1.203 1.879
1.200 1.203 1.879
1.200 1.203 1.879
1.200 1.203 1.879
1.200 1.206 1.824
1.200 1.206 1.877
1.200 1.206 1.876
1.200 1.206 1.876
1.200 1.206 1.876
1.200 1.203 1.931
1.200 1.203 1.877
1.200 1.203 1.877
1.200 1.203 1.877
1.200 1.203 1.877
1.200 1.202 1.904
1.200 1.202 1.877
1.200 1.202 1.877
1.00 1.202 1.877
1.200 1.202 1.877
1.200 1.201 1.904
1.200 1.201 1.878
1.200 1.201 1.878
1.200 1.201 1.878
1.200 1.199 1.933
1.200 1.199 1.879
1.200 1.199 1.879
1.200 1.199 1.879
1.200 1.199 1.880
1.200 1.199 1.880
1.200 1.199 1.880
1.200 1.199 1.880
1.200 1.199 1.880
1.200 1.199 1.880
1.200 1.199 1.880
1.200 1.199 1.880
1.200 1.199 1.880
1.200 1.199 1.880
1.200 1.199 1.880
1.200 1.199 1.880
1.200 1.199 1.880
1.200 1.199 1.880
1.200 1.199 1.880
1.200 1.199 1.880
1.200 1.199 1.880
1.200 1.199 1.880
1.200 1.198 1.908
1.200 1.198 1.882
1.200 1.198 1.882
1.200 1.198 1.882
1.200 1.197 1.909
1.200 1.197 1.883
1.200 1.197 1.883
1.200 1.197 1.883
1.200 1.197 1.883
1.200 1.197 1.884
1.200 1.197 1.884
1.200 1.197 1.884
1.200 1.197 1.884
1.200 1.197 1.884
1.200 1.198 1.857
1.200 1.198 1.884
1.200 1.198 1.884
1.200 1.198 1.884
1.200 1.199 1.856
1.200 1.199 1.883
1.200 1.199 1.883
1.200 1.201 1.828
1.200 1.201 1.881
1.200 1.201 1.881
1.200 1.202 1.854
1.200 1.202 1.880
1.00 1.202 1.880
1.200 1.203 1.853
1.200 1.203 1.879
1.200 1.203 1.879
1.200 1.203 1.879
1.200 1.203 1.879
1.200 1.203 1.879
1.200 1.203 1.878
1.200 1.203 1.878
1.200 1.202 1.906
1.200 1.202 1.879
1.200 1.202 1.879
1.200 1.201 1.906
1.200 1.201 1.879
1.200 1.201 1.879
1.200 1.199 1.934
1.200 1.199 1.881
1.200 1.198 1.909
1.200 1.198 1.882
1.200 1.198 1.882
1.200 1.197 1.910
1.200 1.197 1.883
1.200 1.194 1.939
1.200 1.194 1.886
1.200 1.194 1.886
1.200 1.193 1.914
1.200 1.193 1.887
1.200 1.193 1.888
1.200 1.193 1.888
1.200 1.192 1.916
1.200 1.192 1.890
1.200 1.193 1.862
1.200 1.193 1.889
1.200 1.193 1.890
1.200 1.193 1.890
1.200 1.194 1.863
1.200 1.194 1.890
1.200 1.194 1.890
1.200 1.197 1.835
1.200 1.197 1.889
1.200 1.197 1.889
1.200 1.198 1.862
1.200 1.198 1.888
1.200 1.198 1.888
1.200 1.199 1.861
1.200 1.199 1.888
1.200 1.199 1.888
1.200 1.199 1.888
1.200 1.199 1.888
1.200 1.199 1.888
1.200 1.199 1.888
1.200 1.199 1.888
1.200 1.198 1.916
1.200 1.198 1.889
1.200 1.198 1.889
1.200 1.198 1.889
1.200 1.198 1.889
1.200 1.197 1.917
1.200 1.197 1.891
1.200 1.197 1.891
1.200 1.197 1.891
1.200 1.197 1.891
1.200 1.197 1.891
1.200 1.194 1.946
1.200 1.194 1.893
1.200 1.194 1.894
1.200 1.194 1.894
1.200 1.193 1.922
1.200 1.193 1.895
1.200 1.193 1.896
1.200 1.193 1.896
1.200 1.193 1.896
1.200 1.193 1.897
1.200 1.193 1.897
1.200 1.193 1.897
1.200 1.193 1.898
1.200 1.193 1.898
1.200 1.193 1.898
1.200 1.193 1.899
1.200 1.193 1.899
1.200 1.193 1.899
1.200 1.194 1.872
1.200 1.194 1.899
1.200 1.194 1.899
1.200 1.197 1.845
1.200 1.197 1.898
1.200 1.197 1.898
1.200 1.197 1.898
1.200 1.197 1.899
1.200 1.197 1.899
1.200 1.198 1.871
1.200 1.198 1.898
1.200 1.198 1.898
1.200 1.199 1.871
1.200 1.199 1.898
1.200 1.199 1.898
1.00 1.199 1.898
1.200 1.199 1.898
1.200 1.201 1.843
1.200 1.201 1.896
1.200 1.201 1.896
1.200 1.201 1.896
1.200 1.202 1.868
1.200 1.202 1.895
1.200 1.203 1.867
1.200 1.203 1.894
1.200 1.203 1.894
1.200 1.203 1.894
1.200 1.206 1.838
1.200 1.206 1.891
1.200 1.206 1.891
1.200 1.206 1.891
1.200 1.207 1.863
1.200 1.207 1.889
1.200 1.207 1.889
1.200 1.207 1.889
1.200 1.207 1.888
1.200 1.207 1.888
1.200 1.206 1.915
1.200 1.206 1.888
1.200 1.206 1.888
1.200 1.206 1.888
1.200 1.206 1.887
1.200 1.206 1.887
1.200 1.206 1.887
1.200 1.206 1.887
1.200 1.206 1.886
1.200 1.206 1.886
1.200 1.203 1.941
1.200 1.203 1.887
1.200 1.203 1.887
1.200 1.203 1.887
1.200 1.206 1.832
1.200 1.206 1.885
1.200 1.206 1.885
1.200 1.206 1.884
1.200 1.207 1.857
1.200 1.207 1.883
1.200 1.207 1.883
1.200 1.207 1.882
1.200 1.207 1.882
1.200 1.208 1.854
1.200 1.208 1.880
1.200 1.208 1.880
1.200 1.208 1.880
1.200 1.208 1.879
1.200 1.208 1.879
1.200 1.210 1.823
1.200 1.210 1.876
1.200 1.210 1.876
1.200 1.210 1.875
1.200 1.210 1.875
1.200 1.208 1.929
1.200 1.208 1.876
1.200 1.208 1.875
1.200 1.208 1.875
1.200 1.208 1.874
1.200 1.208 1.874
1.200 1.207 1.901
1.200 1.207 1.874
1.200 1.207 1.874
1.200 1.207 1.874
1.200 1.206 1.901
1.200 1.206 1.874
0.000 1.206 1.817
